code,title,genre,summering,first_day,production_year,movie_director,star_actor,img,synopsis
20203044,더 가드 (Storozh),액션(1),"장편 | 일반영화 | 액션, 스릴러 | 103분 14초 | 15세이상관람가 | 러시아",해당정보없음,2019년,유리 비코프,유리 비코프,https://www.kobis.or.kr/common/mast/movie/2020/09/thumb_x192/thn_918107004a404222a8f4d0bb602b1807.jpg,"숨겨진 진실이 밝혀지는 순간, 운명이 소용돌이 친다!

고립된 설원, 아무도 찾지 않는 버려진 요양 시설을 관리하며 지내는
경비원 ‘블라드’는 매일 반복되는 적막한 일상 속에 지쳐간다.
어느 날, 사고처럼 찾아온 낯선 방문객들로 인해 ‘블라드’의 지난 과거가 밝혀지며
그곳의 상황은 전혀 예기치 못한 방향으로 흘러가는데…!"
20208872,더 발트 : 최후의 전사 (Baltu Ciltis),다큐멘터리,장편 | 일반영화 | 다큐멘터리 | 97분 59초 | 15세이상관람가 | 헝가리,해당정보없음,2020년,,,https://www.kobis.or.kr/common/mast/movie/2020/09/thumb_x192/thn_b207a62edbe244bda3fa1e3d2300e54d.jpg,"13세기 초, 유럽 대부분의 국가는 기독교를 받아들이지만 소수 민족은 여전히 이교도라 칭하는 신앙을 유지한다.
유럽 온 전역을 하나의 신앙으로 만들겠다는 목적의식 아래 십자군 원정이 시작되고, 덴마크에서는 발데마르 2세 국왕의 눈과 귀가 되어 줄 상인을 이교도 땅으로 보낸다.
그 상인의 이름은 라르스, 교황은 그에게 세례를 주고 이교도 땅으로 보내며 특별한 임무를 맡긴다.
십자군 원정으로 혼란에 빠지는 중세 시기에 라르스는 임무를 수행할 수 있을까?
낯선 땅으로 가는 상인에게 어떤 운명이 다가올 것인가!
유럽에 마지막 이교도 민족, 발트 민족.
그들의 세계를 열망하는 유럽 열강의 치열한 종교 전쟁.

다큐멘터리의 반전, 라르스의 여정이 시작된다."
20207325,돌이킬 수 없는 밤 (MO),드라마(1),"장편 | 일반영화 | 드라마, 스릴러 | 76분 58초 | 기타",해당정보없음,2019년,,라즈반 바실레스쿠,https://www.kobis.or.kr/common/mast/movie/2020/09/thumb_x192/thn_e0c9c0fda98f4ae4aa36f92ca899dfbf.jpg,"“나한테 대체 왜 그랬어요?”
“나만이 널 도와줄 수 있어”

집착에 가까운 엄마의 관심으로부터 벗어나고 싶어 하는 반항아 여학생 ‘모’
그녀는 학교 시험 도중 친구 ‘베라’와 컨닝을 계획하지만
‘우르스 교수’에게 들켜버리고 결국 휴대폰을 빼앗기고 만다.

이후 '우르스 교수'는 모종의 거래를 제안하며 자신의 집으로 '모'와 '베라'를 초대하고,
집에 들어선 그들은 충격적인 사건에 휘말리게 되는데....

그날, 나는 죽었다."
20208026,더 페이탈 레이드 (The Fatal Raid),액션,장편 | 일반영화 | 액션 | 91분 4초 | 홍콩,해당정보없음,2019년,,담요문 | 양쟁 | 당문룡 | 하패유 | 양공여,https://www.kobis.or.kr/common/mast/movie/2020/09/thumb_x192/thn_d2275eb2b69f4428baeafc1d0890a9fc.jpg,홍콩 경찰청을 둘러싼 이야기를 다룬 액션 극영화
20202204,더 렌탈 : 소리없는 감시자 (The Rental),공포(호러)(1),"장편 | 일반영화 | 공포(호러), 스릴러 | 88분 31초 | 15세이상관람가 | 미국",2020-09-16,2020년,데이브 프랑코,댄 스티븐스 | 알리슨 브리 | 셰일라 밴드,https://www.kobis.or.kr/common/mast/movie/2020/09/thumb_x192/thn_5758184cd57b45c29519c4696c32bf66.jpg,"완벽한 이곳,
모든 것이 감시 당하고 있다!

연인 ‘찰리’와 ‘미셸’은 동생 커플과 함께
오리건 해변의 멋진 뷰가 있는 렌탈 하우스로 휴가를 떠난다.

즐거운 시간을 보내는 한편,
완벽해 보이는 집에서 불쾌하고 낯선 시선을 느낀 네 사람은
누군가에게 감시 당하고 있다는 의심을 품게 되고,
숨겨둔 비밀이 하나 둘 드러나기 시작하는데.."
20207837,도검소 : 신전지결전 (The Three Swordsmen3),액션,장편 | 일반영화 | 액션 | 50분 8초 | 중국,해당정보없음,2017년,,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"육 황자는 등극을 앞두고 큰 연회를 열어 손님을 초대한다. 소백과 육 황자는 화괴와의 관계로 인해 갈등이 생기지만 소백은 육 황자가 자신을 죽이지 않을 거라고 확신하며 육 황자에게 충성한다. 육 황자는 이 황자의 잔당을 소탕한다는 명목으로 소백을 보내 대신을 죽이라고 명하나 사실은 육 황자의 음모였고 소백은 그곳에서 공격을 당한다. 몽향은 소백을 구출해 비밀 통로를 통해 교외에 있는 성황묘로 데려간다. 소백은 그곳에서 많은 무장과 만나 몽향의 진짜 신분을 알게 되나, 이들을 찾아낸 육 황자의 병사들이 공격하면서 황궁과 강호의 결전이 펼쳐지는데..."
20207959,도검소 : 신전지화괴 (The Three Swordsmen2),액션,장편 | 일반영화 | 액션 | 50분 41초 | 중국,해당정보없음,2017년,,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"병이 위중한 황제 명검에게는 다섯 황자가 있는데 이들은 황위를 쟁취하는 데 혈안이 되어 있다. 큰 황자와 이 황자의 세력이 팽팽하게 맞서던 중 육 황자가 큰 황자를 죽이면서 큰 황자의 지위를 계승해 황위 계승 후보가 된다. 한편, 명 황제는 무공 경합을 통해 민며느리부에 있는 화괴 방심을 차지하는 황자에게 황위를 물려주기로 하고 소백은 열냥을 위해 복수하고자 육 황자와 손을 잡는다. 이 황자와 육 황자의 문객들은 민며느리부로 가는 골목길에서 길목을 지키는 경비들과 결투를 벌여 무공 경합장에 도착하지만 이미 기력이 다한 상태라 천법국의 고수인 단무영을 죽이지 못하고 화괴 방심은 단무영에게 납치되고 마는데..."
20207836,도검소 : 신전지보감 (The Three Swordsmen),액션(1),"장편 | 일반영화 | 액션, 판타지 | 50분 41초 | 중국",해당정보없음,2017년,,,https://www.kobis.or.kr/kobis/web/comm/images/noimage289.jpg,"황제 명검이 죽을병에 걸리자 다섯 황자들은 황위를 쟁취하기 위해 치열하게 싸운다. 이 중 큰 황자 명천룡과 이황자 명천명의 세력이 대단하여 둘의 기 싸움이 팽팽하다. 한편, 갓 하산한 소백은 검경성에 들어가자마자 두 황자의 부하들이 백성들을 괴롭히는 걸 목격하는데…"
20100061,땅의 여자 (Earth’s Women),다큐멘터리,장편 | 예술영화 | 다큐멘터리 | 95분 0초 | 전체관람가 | 한국,2010-09-09,2009년,권우정,소희주(본인) | 변은주(본인) | 강선희(본인) | 김남영(합천군 여성농민회),https://www.kobis.or.kr/upload/up_img/2011/01/thumb_x192/thn_mov_2F788G_20110118103633_1.jpg,"대학 때부터 농민운동가를 꿈꿔온 강선희,
캠퍼스 커플인 남편을 따라 농촌에 정착한 변은주,
농활을 통해 땀 흘려 일하는 모습에 흠뻑 반한 부잣집 막내딸 소희주.

대학동창인 세 여자는 나고 자란 도시를 떠나 농촌으로 왔다. 농사를 지으며 희고 곱던 손은 볕에 그을린 채 거칠어갔고, 농민운동을 하며 아이들은 늦은 밤까지 엄마를 기다리는 일이 많아졌다.
그들이 꿈꾼 건 농민의 삶이었지만 그들의 현실은 팍팍한 농민의 삶에 아내로, 엄마로, 며느리로 살아가야하는 여성의 삶이 무겁게 더해진 것이었다.
영화는 이 땅에서 여전히 변방으로 밀려나 있는 두 이름, ‘여성’과 ‘농민’으로 살아가는 그들의 1여 년에 걸친 행보를 기록했다."
20207369,두 여자 (Looking for Cheyenne),멜로/로맨스(1),"장편 | 일반영화 | 멜로/로맨스, 드라마 | 86분 22초 | 프랑스",해당정보없음,2005년,,,https://www.kobis.or.kr/common/mast/movie/2020/09/thumb_x192/thn_e7dd7d849f4b466387db9c2cd91c3479.jpg,"행복한 연인이었으나 실직으로 인해 어쩔 수 없이 이별한 소냐와 샤이엔. 하지만 서로가 없는 삶은 이제 너무 낯설다.
우리는 헤어지고도 다시 사랑할 수 있을까? 그 답을 찾기 위한 두 여자의 눈부신 여정이 시작된다."
